CASE_STATUS,SOC_CODE,SOC_NAME,EMPLOYER_STATE,YEAR
CERTIFIED,351012,First-Line Supervisors/Managers of Food Preparation and Serving Workers,ND,2011
CERTIFIED,359099,"Food Preparation and Serving Related Workers, All Other",ND,2011
CERTIFIED,372012,Maids and Housekeeping Cleaners,ND,2011
CERTIFIED,372012,Maids and Housekeeping Cleaners,ND,2011
CERTIFIED,452092,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",ND,2011
CERTIFIED,372012,Maids and Housekeeping Cleaners,ND,2011
CERTIFIED,372012,Maids and Housekeeping Cleaners,MT,2011
CERTIFIED,372012,Maids and Housekeeping Cleaners,MT,2011
CERTIFIED,372012,Maids and Housekeeping Cleaners,MT,2011
CERTIFIED,372012,Maids and Housekeeping Cleaners,MT,2011
CERTIFIED,474031,Fence Erectors,MT,2011
CERTIFIED,372012,Maids and Housekeeping Cleaners,MT,2011
CERTIFIED,499098,"Helpers--Installation, Maintenance, and Repair Workers",MT,2011
CERTIFIED,359099,"Food Preparation and Serving Related Workers, All Other",MT,2011
CERTIFIED,372012,Maids and Housekeeping Cleaners,MT,2011
CERTIFIED,372012,Maids and Housekeeping Cleaners,MT,2011
CERTIFIED,435081,Stock Clerks and Order Fillers,MT,2011
CERTIFIED,371011,First-Line Supervisors/Managers of Housekeeping and Janitorial Workers,MT,2011
CERTIFIED,372012,Maids and Housekeeping Cleaners,MT,2011
CERTIFIED,372012,Maids and Housekeeping Cleaners,MT,2011
CERTIFIED,359021,Dishwashers,MT,2011
CERTIFIED,372012,Maids and Housekeeping Cleaners,MT,2011
CERTIFIED,371011,First-Line Supervisors/Managers of Housekeeping and Janitorial Workers,MT,2011
CERTIFIED,393091,Amusement and Recreation Attendants,MT,2011
CERTIFIED,359099,"Food Preparation and Serving Related Workers, All Other",MT,2011
CERTIFIED,393091,Amusement and Recreation Attendants,IL,2011
CERTIFIED,393091,Amusement and Recreation Attendants,IL,2011
CERTIFIED,353031,Waiters and Waitresses,IL,2011
CERTIFIED,393091,Amusement and Recreation Attendants,IL,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,IL,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,IL,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,IL,2011
CERTIFIED,353031,Waiters and Waitresses,IL,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,IL,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,IL,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,IL,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,IL,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,IL,2011
CERTIFIED,472161,Plasterers and Stucco Masons,IL,2011
CERTIFIED,351011,Chefs and Head Cooks,IL,2011
CERTIFIED,393091,Amusement and Recreation Attendants,IL,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,IL,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,IL,2011
CERTIFIED,393091,Amusement and Recreation Attendants,IL,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,IL,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MO,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MO,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MO,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MO,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MO,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MO,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MO,2011
CERTIFIED,372012,Maids and Housekeeping Cleaners,MO,2011
CERTIFIED,371011,First-Line Supervisors/Managers of Housekeeping and Janitorial Workers,MO,2011
CERTIFIED,371011,First-Line Supervisors/Managers of Housekeeping and Janitorial Workers,MO,2011
CERTIFIED,371011,First-Line Supervisors/Managers of Housekeeping and Janitorial Workers,MO,2011
CERTIFIED,371011,First-Line Supervisors/Managers of Housekeeping and Janitorial Workers,MO,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MO,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MO,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MO,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MO,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MO,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MO,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MO,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MO,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MO,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MO,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MO,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MO,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MO,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MO,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MO,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MO,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MO,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MO,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MO,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MO,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MO,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MO,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MO,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MO,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MO,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MO,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MO,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MO,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MO,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MO,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MO,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MO,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MO,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MO,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MO,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MO,2011
CERTIFIED,352021,Food Preparation Workers,MO,2011
CERTIFIED,372012,Maids and Housekeeping Cleaners,MO,2011
CERTIFIED,371011,First-Line Supervisors/Managers of Housekeeping and Janitorial Workers,MO,2011
CERTIFIED,371011,First-Line Supervisors/Managers of Housekeeping and Janitorial Workers,MO,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MO,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MO,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MO,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MO,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MO,2011
CERTIFIED,393091,Amusement and Recreation Attendants,MO,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MO,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MO,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MO,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MO,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MO,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MO,2011
CERTIFIED,393091,Amusement and Recreation Attendants,MO,2011
CERTIFIED,273011,Radio and Television Announcers,MO,2011
CERTIFIED,273031,Public Relations Specialists,MO,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MO,2011
CERTIFIED,372012,Maids and Housekeeping Cleaners,MO,2011
CERTIFIED,373013,Tree Trimmers and Pruners,MO,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MO,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,KS,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,KS,2011
CERTIFIED,537061,Cleaners of Vehicles and Equipment,KS,2011
CERTIFIED,472051,Cement Masons and Concrete Finishers,KS,2011
CERTIFIED,511011,First-Line Supervisors/Managers of Production and Operating Workers,KS,2011
CERTIFIED,352014,"Cooks, Restaurant",KS,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,KS,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,KS,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,KS,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,KS,2011
CERTIFIED,399031,Fitness Trainers and Aerobics Instructors,KS,2011
CERTIFIED,272022,Coaches and Scouts,KS,2011
CERTIFIED,272022,Coaches and Scouts,KS,2011
CERTIFIED,272022,Coaches and Scouts,KS,2011
CERTIFIED,272022,Coaches and Scouts,KS,2011
CERTIFIED,272022,Coaches and Scouts,KS,2011
CERTIFIED,272022,Coaches and Scouts,KS,2011
CERTIFIED,272022,Coaches and Scouts,KS,2011
CERTIFIED,272022,Coaches and Scouts,KS,2011
CERTIFIED,272022,Coaches and Scouts,KS,2011
CERTIFIED,272022,Coaches and Scouts,KS,2011
CERTIFIED,272022,Coaches and Scouts,KS,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,KS,2011
CERTIFIED,393091,Amusement and Recreation Attendants,KS,2011
CERTIFIED,472041,Carpet Installers,KS,2011
CERTIFIED,493041,Farm Equipment Mechanics,KS,2011
CERTIFIED,399021,Personal and Home Care Aides,NE,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NE,2011
CERTIFIED,372012,Maids and Housekeeping Cleaners,NE,2011
CERTIFIED,393091,Amusement and Recreation Attendants,NE,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NE,2011
CERTIFIED,371011,First-Line Supervisors/Managers of Housekeeping and Janitorial Workers,NE,2011
CERTIFIED,352015,"Cooks, Short Order",NE,2011
CERTIFIED,519199,"Production Workers, All Other",NE,2011
CERTIFIED,533032,"Truck Drivers, Heavy and Tractor-Trailer",NE,2011
CERTIFIED,493031,Bus and Truck Mechanics and Diesel Engine Specialists,NE,2011
CERTIFIED,493031,Bus and Truck Mechanics and Diesel Engine Specialists,NE,2011
CERTIFIED,493031,Bus and Truck Mechanics and Diesel Engine Specialists,NE,2011
CERTIFIED,473012,Helpers--Carpenters,LA,2011
CERTIFIED,453011,Fishers and Related Fishing Workers,LA,2011
CERTIFIED,392021,Nonfarm Animal Caretakers,LA,2011
CERTIFIED,535021,"Captains, Mates, and Pilots of Water Vessels",LA,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,LA,2011
CERTIFIED,452091,Agricultural Equipment Operators,LA,2011
CERTIFIED,351011,Chefs and Head Cooks,LA,2011
CERTIFIED,351011,Chefs and Head Cooks,LA,2011
CERTIFIED,392021,Nonfarm Animal Caretakers,LA,2011
CERTIFIED,513011,Bakers,LA,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,LA,2011
CERTIFIED,537063,Machine Feeders and Offbearers,LA,2011
CERTIFIED,499042,"Maintenance and Repair Workers, General",LA,2011
CERTIFIED,513093,Food Cooking Machine Operators and Tenders,LA,2011
CERTIFIED,519012,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",LA,2011
CERTIFIED,519198,Helpers--Production Workers,LA,2011
CERTIFIED,519198,Helpers--Production Workers,LA,2011
CERTIFIED,537064,"Packers and Packagers, Hand",LA,2011
CERTIFIED,513093,Food Cooking Machine Operators and Tenders,LA,2011
CERTIFIED,513022,"Meat, Poultry, and Fish Cutters and Trimmers",LA,2011
CERTIFIED,435021,Couriers and Messengers,LA,2011
CERTIFIED,513022,"Meat, Poultry, and Fish Cutters and Trimmers",LA,2011
CERTIFIED,453011,Fishers and Related Fishing Workers,LA,2011
CERTIFIED,519198,Helpers--Production Workers,LA,2011
CERTIFIED,513022,"Meat, Poultry, and Fish Cutters and Trimmers",LA,2011
CERTIFIED,513022,"Meat, Poultry, and Fish Cutters and Trimmers",LA,2011
CERTIFIED,537063,Machine Feeders and Offbearers,LA,2011
CERTIFIED,513022,"Meat, Poultry, and Fish Cutters and Trimmers",LA,2011
CERTIFIED,513022,"Meat, Poultry, and Fish Cutters and Trimmers",LA,2011
CERTIFIED,499042,"Maintenance and Repair Workers, General",LA,2011
CERTIFIED,513093,Food Cooking Machine Operators and Tenders,LA,2011
CERTIFIED,453011,Fishers and Related Fishing Workers,LA,2011
CERTIFIED,453011,Fishers and Related Fishing Workers,LA,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,LA,2011
CERTIFIED,519198,Helpers--Production Workers,LA,2011
CERTIFIED,513022,"Meat, Poultry, and Fish Cutters and Trimmers",LA,2011
CERTIFIED,537063,Machine Feeders and Offbearers,LA,2011
CERTIFIED,393091,Amusement and Recreation Attendants,LA,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,LA,2011
CERTIFIED,393091,Amusement and Recreation Attendants,LA,2011
CERTIFIED,513022,"Meat, Poultry, and Fish Cutters and Trimmers",LA,2011
CERTIFIED,513022,"Meat, Poultry, and Fish Cutters and Trimmers",LA,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,LA,2011
CERTIFIED,537064,"Packers and Packagers, Hand",LA,2011
CERTIFIED,392021,Nonfarm Animal Caretakers,LA,2011
CERTIFIED,352021,Food Preparation Workers,LA,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,LA,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,LA,2011
CERTIFIED,519199,"Production Workers, All Other",LA,2011
CERTIFIED,513022,"Meat, Poultry, and Fish Cutters and Trimmers",LA,2011
CERTIFIED,513022,"Meat, Poultry, and Fish Cutters and Trimmers",LA,2011
CERTIFIED,513022,"Meat, Poultry, and Fish Cutters and Trimmers",LA,2011
CERTIFIED,537063,Machine Feeders and Offbearers,LA,2011
CERTIFIED,499098,"Helpers--Installation, Maintenance, and Repair Workers",LA,2011
CERTIFIED,537064,"Packers and Packagers, Hand",LA,2011
CERTIFIED,537063,Machine Feeders and Offbearers,LA,2011
CERTIFIED,537064,"Packers and Packagers, Hand",LA,2011
CERTIFIED,519198,Helpers--Production Workers,LA,2011
CERTIFIED,537064,"Packers and Packagers, Hand",LA,2011
CERTIFIED,513093,Food Cooking Machine Operators and Tenders,LA,2011
CERTIFIED,519012,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",LA,2011
CERTIFIED,352014,"Cooks, Restaurant",LA,2011
CERTIFIED,511011,First-Line Supervisors/Managers of Production and Operating Workers,LA,2011
CERTIFIED,499042,"Maintenance and Repair Workers, General",LA,2011
CERTIFIED,519198,Helpers--Production Workers,LA,2011
CERTIFIED,499041,Industrial Machinery Mechanics,LA,2011
CERTIFIED,493041,Farm Equipment Mechanics,LA,2011
CERTIFIED,519012,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",LA,2011
CERTIFIED,511011,First-Line Supervisors/Managers of Production and Operating Workers,LA,2011
CERTIFIED,513093,Food Cooking Machine Operators and Tenders,LA,2011
CERTIFIED,513022,"Meat, Poultry, and Fish Cutters and Trimmers",LA,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,LA,2011
CERTIFIED,519012,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",LA,2011
CERTIFIED,352021,Food Preparation Workers,LA,2011
CERTIFIED,511011,First-Line Supervisors/Managers of Production and Operating Workers,LA,2011
CERTIFIED,513093,Food Cooking Machine Operators and Tenders,LA,2011
CERTIFIED,513022,"Meat, Poultry, and Fish Cutters and Trimmers",LA,2011
CERTIFIED,513093,Food Cooking Machine Operators and Tenders,LA,2011
CERTIFIED,372012,Maids and Housekeeping Cleaners,LA,2011
CERTIFIED,393091,Amusement and Recreation Attendants,LA,2011
CERTIFIED,372012,Maids and Housekeeping Cleaners,LA,2011
CERTIFIED,372011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",LA,2011
CERTIFIED,352011,"Cooks, Fast Food",LA,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,LA,2011
CERTIFIED,513093,Food Cooking Machine Operators and Tenders,LA,2011
CERTIFIED,513093,Food Cooking Machine Operators and Tenders,LA,2011
CERTIFIED,499042,"Maintenance and Repair Workers, General",LA,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,LA,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,LA,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,LA,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,LA,2011
CERTIFIED,519012,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",LA,2011
CERTIFIED,191012,Food Scientists and Technologists,LA,2011
CERTIFIED,513093,Food Cooking Machine Operators and Tenders,LA,2011
CERTIFIED,519012,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",LA,2011
CERTIFIED,519012,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",LA,2011
CERTIFIED,499042,"Maintenance and Repair Workers, General",LA,2011
CERTIFIED,519198,Helpers--Production Workers,LA,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,LA,2011
CERTIFIED,519198,Helpers--Production Workers,LA,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,LA,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,LA,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,LA,2011
CERTIFIED,454011,Forest and Conservation Workers,LA,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,LA,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,LA,2011
CERTIFIED,454011,Forest and Conservation Workers,LA,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,LA,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,LA,2011
CERTIFIED,514122,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",LA,2011
CERTIFIED,514121,"Welders, Cutters, Solderers and Brazers",LA,2011
CERTIFIED,454011,Forest and Conservation Workers,AR,2011
CERTIFIED,454011,Forest and Conservation Workers,AR,2011
CERTIFIED,454011,Forest and Conservation Workers,AR,2011
CERTIFIED,454011,Forest and Conservation Workers,AR,2011
CERTIFIED,454011,Forest and Conservation Workers,AR,2011
CERTIFIED,454011,Forest and Conservation Workers,AR,2011
CERTIFIED,454011,Forest and Conservation Workers,AR,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,AR,2011
CERTIFIED,454011,Forest and Conservation Workers,AR,2011
CERTIFIED,392021,Nonfarm Animal Caretakers,AR,2011
CERTIFIED,392011,Animal Trainers,AR,2011
CERTIFIED,392021,Nonfarm Animal Caretakers,AR,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,AR,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,AR,2011
CERTIFIED,353031,Waiters and Waitresses,AR,2011
CERTIFIED,393091,Amusement and Recreation Attendants,AR,2011
CERTIFIED,454011,Forest and Conservation Workers,AR,2011
CERTIFIED,454011,Forest and Conservation Workers,AR,2011
CERTIFIED,454011,Forest and Conservation Workers,AR,2011
CERTIFIED,454011,Forest and Conservation Workers,AR,2011
CERTIFIED,454011,Forest and Conservation Workers,AR,2011
CERTIFIED,454011,Forest and Conservation Workers,AR,2011
CERTIFIED,454011,Forest and Conservation Workers,AR,2011
CERTIFIED,454011,Forest and Conservation Workers,AR,2011
CERTIFIED,454011,Forest and Conservation Workers,AR,2011
CERTIFIED,454011,Forest and Conservation Workers,AR,2011
CERTIFIED,454011,Forest and Conservation Workers,AR,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,OK,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,OK,2011
CERTIFIED,271013,"Fine Artists, Including Painters, Sculptors, and Illustrators",OK,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,OK,2011
CERTIFIED,392021,Nonfarm Animal Caretakers,OK,2011
CERTIFIED,392021,Nonfarm Animal Caretakers,OK,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,OK,2011
CERTIFIED,353022,"Counter Attendants, Cafeteria, Food Concession, and Coffee Shop",OK,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,OK,2011
